Class,City,State,Country,Zipcode,Patent,GYear,AppYearStr,lower,upper,Location,Category,csacode,msacode
424,NEW YORK,NY,US,10292,04762704,1988,1986,03933825-2,03933825-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0470173,2003,2001,03921539-1,03921539-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470174,2003,2001,03921539-1,03921539-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470303,2003,2000,D0464189-1,D0464189-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470307,2003,2002,06688507-1,06688507-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470320,2003,2002,06171173-5,06171173-5,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470422,2003,2002,D0470422-1,D0470422-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470430,2003,2001,D0442508-1,D0442508-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,03886271,1975,1972,03886271-1,03886271-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,07070777,2006,1995,05474771-1,05474771-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0470656,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0470704,2003,2001,D0464789-1,D0464789-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,06440456,2002,1999,04301820-1,04301820-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0471016,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0471052,2003,2001,06892880-0,06892880-0,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0471058,2003,2001,06001082-2,06001082-2,NEW YORK-NY-US,NA,NA,NA
510,NEW YORK,NY,US,10292,07091171,2006,2005,06581915-7,06581915-7,NEW YORK-NY-US,Chemical,NA,NA
,NEW YORK,NY,US,10292,D0471285,2003,2002,D0403082-3,D0403082-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0471730,2003,2001,06171173-5,06171173-5,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,07611737,2009,2005,07037489-2,07037489-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0471811,2003,2002,D0438096-1,D0438096-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0471830,2003,2002,06651844-1,06651844-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,07531181,2009,2005,07531181-2,07531181-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
228,NEW YORK,NY,US,10292,06651866,2003,2001,04899921-1,04899921-1,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0472047,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0472181,2003,2001,05236817-4,05236817-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0472265,2003,2002,D0472265-1,D0472265-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,06808705,2004,2003,04240220-1,04240220-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0472709,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0472761,2003,2001,06001082-2,06001082-2,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06724384,2004,2001,06724384-1,06724384-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0472799,2003,2001,06475977-1,06475977-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0473050,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0473101,2003,2001,06001082-2,06001082-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0473141,2003,2001,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06489934,2002,2000,04117542-1,04117542-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0473930,2003,2002,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0473933,2003,2002,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474027,2003,1999,D0474027-2,D0474027-2,NEW YORK-NY-US,NA,NA,NA
128,NEW YORK,NY,US,10292,04640273,1987,1985,04640273-3,04640273-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0474250,2003,2001,D0474250-1,D0474250-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474264,2003,2002,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474361,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474367,2003,2002,06212276-2,06212276-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474399,2003,2002,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06496173,2002,2000,06028463-1,06028463-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0474429,2003,2002,D0472854-4,D0472854-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474574,2003,2001,D0474574-1,D0474574-1,NEW YORK-NY-US,NA,NA,NA
510,NEW YORK,NY,US,10292,06172020,2001,1999,05958855-2,05958855-2,NEW YORK-NY-US,Chemical,NA,NA
,NEW YORK,NY,US,10292,D0474633,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474634,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474635,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474679,2003,2001,06398596-1,06398596-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474717,2003,2002,D0472854-4,D0472854-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474726,2003,2002,D0472854-4,D0472854-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0474892,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475117,2003,2002,06849188-0,06849188-0,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06636196,2003,2001,06028463-1,06028463-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0475281,2003,2002,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475467,2003,2001,D0453080-1,D0453080-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475467,2003,2001,D0453080-2,D0453080-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475529,2003,2001,06292973-2,06292973-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475529,2003,2001,06292973-4,06292973-4,NEW YORK-NY-US,NA,NA,NA
228,NEW YORK,NY,US,10292,04684052,1987,1986,04631171-2,04631171-2,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0475627,2003,2002,D0427848-1,D0427848-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0475647,2003,2002,D0470422-1,D0470422-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0476150,2003,2002,D0476150-1,D0476150-1,NEW YORK-NY-US,NA,NA,NA
128,NEW YORK,NY,US,10292,05915385,1999,1997,04680767-1,04680767-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
702,NEW YORK,NY,US,10292,07860660,2010,2009,05073962-1,05073962-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0476510,2003,2001,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0476510,2003,2001,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0476756,2003,2002,D0472854-4,D0472854-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0476794,2003,2002,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
228,NEW YORK,NY,US,10292,07273806,2007,2004,04896464-5,04896464-5,NEW YORK-NY-US,Mechanical,NA,NA
424,NEW YORK,NY,US,10292,05026557,1991,1990,05026557-2,05026557-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0476900,2003,2002,06453701-1,06453701-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0476900,2003,2002,D0402403-3,D0402403-3,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06597366,2003,2000,06597366-5,06597366-5,NEW YORK-NY-US,Computers & Communications,NA,NA
228,NEW YORK,NY,US,10292,05297721,1994,1992,06194788-2,06194788-2,NEW YORK-NY-US,Mechanical,NA,NA
424,NEW YORK,NY,US,10292,05324512,1994,1990,05759551-1,05759551-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0477384,2003,2002,06626380-3,06626380-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0477417,2003,2002,D0477417-1,D0477417-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,05985331,1999,1998,05637451-1,05637451-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,05968551,1999,1995,04443428-1,04443428-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0477967,2003,2002,06001082-2,06001082-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0477998,2003,2002,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0477999,2003,2002,D0446725-1,D0446725-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478004,2003,2002,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478246,2003,2002,D0478246-2,D0478246-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478247,2003,2002,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478250,2003,2002,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478296,2003,2001,05236817-4,05236817-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478331,2003,2002,D0478081-3,D0478081-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478419,2003,2001,D0478419-1,D0478419-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478466,2003,2002,D0478246-2,D0478246-2,NEW YORK-NY-US,NA,NA,NA
702,NEW YORK,NY,US,10292,07739053,2010,2005,07739053-0,07739053-0,NEW YORK-NY-US,Computers & Communications,NA,NA
424,NEW YORK,NY,US,10292,07381411,2008,2003,06242578-2,06242578-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
702,NEW YORK,NY,US,10292,07664616,2010,2007,07072794-0,07072794-0,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0478767,2003,2002,04193697-1,04193697-1,NEW YORK-NY-US,NA,NA,NA
512,NEW YORK,NY,US,10292,07186680,2007,2006,06581915-7,06581915-7,NEW YORK-NY-US,Chemical,NA,NA
,NEW YORK,NY,US,10292,D0478809,2003,2002,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478835,2003,2002,D0470422-1,D0470422-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0478836,2003,2002,06688507-1,06688507-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479148,2003,2002,D0479148-1,D0479148-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479333,2003,2002,06793094-1,06793094-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479417,2003,2001,D0456172-1,D0456172-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479417,2003,2001,D0456172-2,D0456172-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479433,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479435,2003,2002,06698336-3,06698336-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479443,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479487,2003,2001,06579003-1,06579003-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0479487,2003,2001,06579003-2,06579003-2,NEW YORK-NY-US,NA,NA,NA
512,NEW YORK,NY,US,10292,05346884,1994,1993,05240907-3,05240907-3,NEW YORK-NY-US,Chemical,NA,NA
345,NEW YORK,NY,US,10292,06522325,2003,1999,06522325-3,06522325-3,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0479803,2003,2000,06212276-2,06212276-2,NEW YORK-NY-US,NA,NA,NA
228,NEW YORK,NY,US,10292,04159074,1979,1978,04159074-1,04159074-1,NEW YORK-NY-US,Mechanical,NA,NA
424,NEW YORK,NY,US,10292,05804189,1998,1994,05543303-1,05804189-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
512,NEW YORK,NY,US,10292,04287100,1981,1978,03884843-1,03884843-1,NEW YORK-NY-US,Chemical,NA,NA
,NEW YORK,NY,US,10292,D0480526,2003,2000,D0480526-1,D0480526-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480594,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480750,2003,2003,D0472265-1,D0472265-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480754,2003,2002,03921539-1,03921539-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04261849,1981,1979,04261849-1,04261849-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
345,NEW YORK,NY,US,10292,06844865,2005,2002,06844865-0,06844865-0,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0480854,2003,2001,D0480526-1,D0480526-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480856,2003,2001,D0480526-1,D0480526-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480927,2003,2002,06314751-1,06314751-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0480955,2003,2002,06805247-1,06805247-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481041,2003,2000,D0481041-1,D0481041-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481041,2003,2000,D0456172-1,D0456172-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481041,2003,2000,D0456172-2,D0456172-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481203,2003,2001,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,05348963,1994,1993,04874694-1,04874694-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0481265,2003,2002,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481269,2003,2002,06698336-3,06698336-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481322,2003,2002,D0454808-1,D0454808-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481325,2003,2002,D0454808-1,D0454808-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481419,2003,2002,D0403082-3,D0403082-3,NEW YORK-NY-US,NA,NA,NA
702,NEW YORK,NY,US,10292,05608658,1997,1995,05608658-2,05608658-2,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0481539,2003,2002,05941195-1,05941195-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481650,2003,2002,D0481650-1,D0481650-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0481650,2003,2002,D0481650-2,D0481650-2,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,06410516,2002,1995,04719177-1,04719177-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
514,NEW YORK,NY,US,10292,07820688,2010,2004,04608376-1,04608376-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0482197,2003,2002,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0482275,2003,2003,06386414-1,06386414-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,05030621,1991,1990,05030621-1,05030621-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0482299,2003,2003,D0472854-4,D0472854-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0483258,2003,2003,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0483273,2003,2002,D0446725-1,D0446725-1,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,05755375,1998,1995,04034910-1,04034910-1,NEW YORK-NY-US,Others,NA,NA
424,NEW YORK,NY,US,10292,05262157,1993,1988,04950477-3,04950477-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0483635,2003,2003,06406409-1,06406409-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0483635,2003,2003,06453560-2,06453560-2,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06717564,2004,2002,06028463-1,06028463-1,NEW YORK-NY-US,Computers & Communications,NA,NA
424,NEW YORK,NY,US,10292,05958412,1999,1997,05804381-3,05804381-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,06471979,2002,2001,06471979-2,06471979-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
345,NEW YORK,NY,US,10292,07154480,2006,2002,06761741-1,06761741-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0483971,2003,2003,D0392132-1,D0392132-1,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06445390,2002,1998,06445390-3,06445390-3,NEW YORK-NY-US,Computers & Communications,NA,NA
229,NEW YORK,NY,US,10292,03913824,1975,1973,03913824-1,03913824-1,NEW YORK-NY-US,Others,NA,NA
514,NEW YORK,NY,US,10292,06214877,2001,1999,05023262-1,05023262-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
702,NEW YORK,NY,US,10292,07774144,2010,2005,06242578-2,06242578-2,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0484544,2003,2002,05428914-2,05428914-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484553,2003,2002,06095886-4,06095886-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484654,2003,2003,07201500-0,07201500-0,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484677,2004,2002,D0484677-1,D0484677-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484755,2004,2002,05020797-1,05020797-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484806,2004,2003,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484807,2004,2003,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484810,2004,2001,D0401138-1,D0401138-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0484962,2004,2002,D0478081-3,D0478081-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485009,2004,2003,D0485009-1,D0485009-1,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,05090614,1992,1991,03949929-1,03949929-1,NEW YORK-NY-US,Others,NA,NA
229,NEW YORK,NY,US,10292,04693414,1987,1986,04693414-1,04693414-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0485202,2004,2002,D0485202-1,D0485202-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485204,2004,2003,05419158-1,05419158-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485205,2004,2002,D0485205-1,D0485205-1,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,05422372,1995,1993,06531291-2,06531291-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0485313,2004,2002,05428914-2,05428914-2,NEW YORK-NY-US,NA,NA,NA
345,NEW YORK,NY,US,10292,06919906,2005,2001,06850233-2,06850233-2,NEW YORK-NY-US,Computers & Communications,NA,NA
229,NEW YORK,NY,US,10292,03986656,1976,1976,03986656-1,03986656-1,NEW YORK-NY-US,Others,NA,NA
229,NEW YORK,NY,US,10292,04917291,1990,1989,04917290-2,04917290-2,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0485433,2004,2002,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,05230464,1993,1992,04369882-1,04369882-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0485436,2004,2002,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485486,2004,2003,D0426734-1,D0426734-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485495,2004,2003,05958855-2,05958855-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485580,2004,1999,D0485580-3,D0485580-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0485695,2004,2002,D0485695-1,D0485695-1,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,04708285,1987,1986,04708285-1,04708285-1,NEW YORK-NY-US,Others,NA,NA
229,NEW YORK,NY,US,10292,05385292,1995,1993,05385292-3,05385292-3,NEW YORK-NY-US,Others,NA,NA
345,NEW YORK,NY,US,10292,06215480,2001,1998,06215480-3,06215480-3,NEW YORK-NY-US,Computers & Communications,NA,NA
131,NEW YORK,NY,US,10292,04744374,1988,1987,04260261-2,04260261-2,NEW YORK-NY-US,Others,NA,NA
345,NEW YORK,NY,US,10292,06522325,2003,1999,06522325-1,06522325-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0486068,2004,2003,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486068,2004,2003,D0478246-2,D0478246-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486142,2004,2003,D0401583-1,D0401583-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486142,2004,2003,D0486142-5,D0486142-5,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,06890954,2005,2000,06890954-0,06890954-0,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,05807586,1998,1996,05654011-1,05654011-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0486296,2004,2002,D0486296-2,D0486296-2,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,04940189,1990,1988,03890707-1,03890707-1,NEW YORK-NY-US,Others,NA,NA
424,NEW YORK,NY,US,10292,06193948,2001,1998,05603934-2,05603934-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0486397,2004,2003,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486397,2004,2003,D0478246-2,D0478246-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486404,2004,2002,05914913-1,D0486404-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486415,2004,2003,D0486415-1,D0486415-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486472,2004,2003,D0486142-5,D0486142-5,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486483,2004,2002,07418255-0,07418255-0,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0486484,2004,2002,07418255-0,07418255-0,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,05797542,1998,1996,05797542-1,05797542-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0486728,2004,2001,06398596-1,06398596-1,NEW YORK-NY-US,NA,NA,NA
229,NEW YORK,NY,US,10292,05050792,1991,1991,04708285-1,04708285-1,NEW YORK-NY-US,Others,NA,NA
229,NEW YORK,NY,US,10292,07491162,2009,2006,07491162-1,07491162-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0486992,2004,2003,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,06426077,2002,2000,06426077-1,06426077-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
229,NEW YORK,NY,US,10292,06932219,2005,2002,06932219-7,06932219-7,NEW YORK-NY-US,Others,NA,NA
514,NEW YORK,NY,US,10292,04883819,1989,1987,04599353-1,04599353-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0487131,2004,2003,D0487131-1,D0487131-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0487183,2004,2003,D0487183-1,D0487183-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0487211,2004,2003,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0487218,2004,2003,D0427022-1,D0427022-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0487338,2004,2003,D0487338-2,D0487338-2,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,07105149,2006,2000,04997764-1,04997764-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
